mots,fréquence d'apparition depuis début 2023
"['xnlu9iaes', 'national', 'déposer', 'danner', 'motion', 'déclarer', 'lurgence', 'climatique', 'établissement', 'crousx000d', 'x000d', 'récemment', 'participer', 'lélaboration', 'stratégie', 'national', 'écologique', 'crou']",1
"['gaspillage', 'corse', 'région', 'publicité', 'boîte', 'lettre', 'prix', 'x000d', 'x000d', 'inquiétude', 'répercussion', 'économique', 'décision', 'heurter', 'écologique', 'liberationfrenvironnement']",1
"['céter', 'lun', 'point', 'jévoquai', 'risque', 'écologique', 'état', 'actuellement', 'dépendant', 'détat', 'pétrolier', 'gaziersx000d', 'x000d', 'quil', 'nont', 'quune', 'envie', 'sortir', 'dépendancex000d', 'x000d', 'dépendre']",1
"['dépenser', 'trillion', 'projet', 'inutile', 'urbanism', 'digne', 'siècle', 'projet', 'complètement', 'déconnecter', 'écologique']",1
"['baaaah', 'létat', 'nousx000d', 'gaspillage', 'genr', 'étude', 'commander', 'mc', 'kinseyx000d', 'gaspillage', 'énorme', 'laisser', 'léquivalent', 'santé', 'léducation', 'écologique']",1
"['lélectricité', 'produire', 'nucléaire', 'falloir', 'dizaine', 'danner', 'construir', 'central', 'nucléaire', 'avecdu', 'pétrol', 'charbon', 'écologique', 'demander', 'allemand']",1
"['avenir', 'manifestation', 'blocage', 'refus', 'demander', 'effort', 'collectif', 'écologique', 'brutalité', 'crim', 'écocid']",1
"['tract', 'exigeon', 'tax', 'superprofit', 'hauteur', 'crise', 'proposer', 'prix', 'nobel', 'joseph', 'stiglitz', 'taxer', 'riche', 'réduir', 'inégalité', 'france', 'impulser', 'réel', 'écologiquex000d', 'franceattacorgnospublica']",1
"['défi', 'écologique', 'imposer', 'repenser', 'terme', 'question', 'social', 'x000d', 'lemondefrideesarticle202']",1
"['sendetter', 'financer', 'écologique', 'lisolation', 'bâtiment', 'énergie', 'renouvelable', 'léquipement', 'armée', 'rénovation', 'développement', 'réseau', 'ferroviaire', 'pertinent', 'linvestissement', 'amorti', 'décennie']",1
"['appel', 'contribution', 'séminair', 'x000d', 'numérique', 'écologique', 'complémentarité', 'tension', 'oppositionx000d', 'deadline', 'mois', 'x000d', 'buffly3fb9za0']",1
"['éolien', 'noir', 'écologiquex000d', 'bougler', 'ed', 'rocherx000d', 'scandale', 'dautresx000d']",1
"['libération', 'écologique', 'ensembl', 'défi', 'climatique', 'pouvoir', 'surmonter', 'justice', 'social', 'entraider', 'titrespressecom8044132212']",1
"['coût', 'écologique', 'porter', 'travail', 'x000d', 'travailler', 'reformeretraite', 'augmenter', 'production', 'aggraver', 'inégal', 'redistribution', 'ajouter', 'expliquer', 'philosophe', 'maniglierpx000d', 'lemondefrideesarticle202']",1
"['taxe', 'retraite', 'chômage', 'écologique', 'service', 'public', 'rembourser', 'dette', 'clem', 'calcul', 'bon']",1
"['cesser', 'prendre', 'français', 'andouille', 'poisson', 'rouge', 'macron', 'dire', 'déform', 'servir', 'financer', 'écologique']",1
"['réforme', 'retraite', 'coût', 'écologique', 'porter', 'travail', 'lemondefr', 'lemondefrideesarticle202']",1
"['lancement', 'lanner', 'européen', 'compétence', 'eucommission', 'allié', 'proposer', 'donner', 'nouveau', 'élan', 'lapprentissage', 'long', 'vie', 'combler', 'déficit', 'dapprentissage', 'générer', 'écologique', 'numériquex000d', 'bitly3hoq2l']",1
"['voi', 'gueul', 'ministre', 'linaction', 'grand', 'ministère', 'léducation', 'national', 'écologique', 'santé', 'dire', 'quils', 'attendre', 'chose', 'savoir', 'quoix000d', 'numéro', 'vert']",1
"['laurent', 'michel', 'directeur', 'général', 'énergie', 'climat', 'ministère', 'écologique', 'cohésion', 'territoiresx000d', 'x000d', 'gas', 'voir', 'passer', 'ministre', 'passage', 'peur', 'décider', 'vraix000d', 'x000d', 'foisonnemer', 'naller', 'jusquau', 'solaire']",1
"['domaine', 'public', 'maritime', 'toucher', 'pollution', 'ministre', 'écologique', 'christophe', 'béchu', 'signer', 'dépôt', 'plainte', 'xx000d', 'x000d', 'interdir', 'forme', 'plastique', 'dépolluer', 'interdir', 'pêche', 'carnagex000d', 'veganfortheanimalsx000d', 'actufrnormandiecherbourg']",1
"['17n', 'évidence', 'distance', 'implantation', 'fixée', 'ministère', 'ecologiqu', 'france', 'protèg', 'population', 'effet', 'néfaste', 'éolien', 'santé']",1
"['privatisation', 'autoroute', 'anarqu', 'milliard', 'devoir', 'grand', 'expert', 'rentrer', 'priver', 'vie', 'born', 'macron', 'détriment', 'tragique', 'écologique', 'bercy', 'hurlex000d', 'péage', '45x000d', 'kiffez', 'jespèr', 'x000d', 'mediapartfrjournaleconomi']",1
"['coupe', 'france', 'potager', 'accélérer', 'écologique', 'main', 'terre', 'x000d', 'x000d', 'lancée', 'compétition', 'ouvrir', 'particulier', 'jardinier', 'néophyte', 'chevronner', 'landestini', 'liberationfrlifestylecoup']",1
"['emmanuel', 'macron', 'sest', 'engager', 'auprès', 'commission', 'européen', 'réformer', 'retraite', 'critère', 'déficit', 'dette', 'semestr', 'européen', 'discussion', 'enjeu', 'lavenir', 'service', 'public', 'protection', 'social', 'écologique']",1
"['bilan', 'x000d', 'immense', 'défaire', 'demeurer', 'égalitépour', 'écologique', 'social', 'solidairepour', 'revitalisation', 'système', 'démocratique', 'droit', 'mourir', 'dignité', 'affirmation', 'citoyen', 'nationx000d', 'enmêmetemps']",1
"['écologique', 'catastrophe']",1
"['taxe', 'carbone', 'aller', 'budget', 'létat', 'écologique', 'inutile', 'ressortir', 'gilet', 'jaune', 'décryptonsle']",1
"['attendre', 'comprend', 'làx000d', 'macron', 'ministre', 'santé', 'ministre', 'léconomie', 'finance', 'également', 'ministre', 'écologique', 'cumuler', 'poste', 'ministre', 'lindustri', 'x000d', 'servir', 'clampin']",1
"['prédiction', 'écologique', 'probablement', 'heureux', 'terme', 'croissance', 'prospérité']",1
"['france', 'production', 'énergie', 'carbon', 'précisément', 'inaction', 'gouvernement', 'écologiquex000d', 'x000d', 'résultat', 'gouvernement', 'décennie']",1
"['falloir', 'caser', 'également', 'écologiquex000d', 'noubliez', 'élément', 'langage', 'propagand']",1
"['cadre', 'politique', 'faveur', 'écologique', 'lutte', 'gaspillage', 'impression', 'ticket', 'caisse', 'carte', 'bancaire', 'bon', 'achat', 'systématique', 'x000d', 'x000d', 'ticketdecaisse', 'gaspillag', 'ecol', 'moninfoenlignenetruzzjs']",1
"['veux', 'mette', 'milliard', 'deuro', 'écologique', 'acheter', 'panneal', 'solaire', 'chinois', 'perdre', 'emploi', 'dire', 'plan', 'investir', 'emploi', 'second', 'perdrex000d', 'thierrybreton']",1
"['digitalleader', 'thierrybreton', 'rt', 'cdanslair', 'guerre', 'ukrain', 'accélèr', 'nécessité', 'écologique', 'lire', 'quitter', 'dépendance', 'énergie', 'fossile', 'marche', 'forcer', 'échéance']",1
"['digitalleader', 'thierrybreton', 'rt', 'cdanslair', 'falloir', 'lithium', 'objectif', 'écologique', 'falloir', 'cobalt', 'falloir', 'magnésium', 'manganès']",1
"['réaliser', 'écologique', 'lire', 'pib', 'européen', 'milliard', 'deuro', 'public', 'priver', 'bâtir', 'continent', 'électrique', 'doubler', 'capacité', 'productionx000d', 'thierrybreton']",1
"['guerre', 'ukrain', 'accélèr', 'nécessité', 'écologique', 'lire', 'quitter', 'dépendance', 'énergie', 'fossile', 'marche', 'forcer', 'échéance', 'vite', 'signifier', 'cherx000d', 'thierrybretonx000d', 'cdanslair']",1
"['falloir', 'lithium', 'objectif', 'écologique', 'falloir', 'cobalt', 'falloir', 'magnésium', 'manganèse', 'donner', 'moyensx000d', 'thierrybreton', 'commissair', 'européenx000d', 'x000d', 'cdanslair']",1
"['écologique', 'perdre', 'droit', 'liberté', 'français', 'français', 'co', 'vide', 'faux', 'pandémie', 'prévoir']",1
"['complètement', 'faux', 'regarder', 'autour', 'loin', 'muséifier', 'travailler', 'nombre', 'poser', 'question', 'quasiment', 'sensible', 'question', 'écologique']",1
"['cadre', 'politique', 'faveur', 'écologique', 'lutte', 'gaspillage', 'impression', 'ticket', 'caisse', 'carte', 'bancaire', 'bon', 'achat', 'systématique', 'x000d', 'x000d', 'ticketdecaisse', 'gaspillag', 'eco', 'monarticlelieninfor4qac']",1
"['cadre', 'politique', 'faveur', 'écologique', 'lutte', 'gaspillage', 'impression', 'ticket', 'caisse', 'carte', 'bancaire', 'bon', 'achat', 'systématique', 'x000d', 'x000d', 'ticketdecaisse', 'gaspillag', 'ecol', 'monarticlesitenetrfwdvwa']",1
"['arrêt', 'exonération', 'cotisation', 'entrepris', 'cac40', 'égalité', 'salaire', 'hf', 'demploi', 'lhôpital', 'lécole', 'ecologiqu', 'cotisation', 'tax', 'faramineux', 'dividende', 'solution', 'hypothétique', 'ridicule', 'déficit']",1
"['ivar', 'ekeland', 'atil', 'signer', 'malheureux', 'paragraph', 'banqu', 'central', 'finance', 'écologique']",1
"['cru', 'écolo', 'dire', 'écologique', 'aller', 'créer', 'millier', 'demploisx000d', 'coup', 'sûr', 'comprendre']",1
"['falloir', 'lithium', 'objectif', 'écologique', 'falloir', 'cobalt', 'falloir', 'magnésium', 'manganèseet', 'donner', 'moyen', 'thierrybreton', 'commissaire', 'européen']",1
"['veux', 'mette', 'md', 'écologique', 'acheter', 'panneal', 'solaire', 'chinois', 'perdre', 'emploi', 'dire', 'plan', 'investir', 'emploi', 'thierrybreton82']",1
"['dommage', 'fier', 'créer', 'retraite', 'salair', 'continuer', 'fin', 'obligation', 'servir', 'capital', 'écologique', 'libèr', 'salarier', '50ans', 'travailler', 'risque', 'licenciemer', 'pouvoir', 'réformer', 'production']",1
"['ore', 'préparer', 'second', 'amende', 'majorer', 'récidiv', 'dégradation', 'façad', 'ministère', 'écologique']",1
"['pari', 'militant', 'collectif', 'écologiste', 'dernier', 'rénovation', 'devoir', 'payer', 'amende', 'asperger', 'peintur', 'lhôtel', 'matignon', 'ministèr', 'finance', 'écologique', 'également', 'viser', 'militant', 'dlvritsgvlsm']",1
"['macron', 'donner', 'envie', 'acheter', 'voiture', 'côté', 'écologique']",1
"['bizarrement', 'écologique', 'passer', 'fou']",1
"['arrêter', 'gonfler', 'écologique']",1
"['écologique', 'triste', 'arnaqu', 'diaboliser', 'co2', 'lairet', 'vouloir', 'casse', 'milliard', 'véhicule', 'thermique', 'v', 'préparer', 'catastrophe', 'écologique', 'compter', 'véhicule', 'électrique', 'poser', 'problèmesx000d', 'pollution']",1
"['écologique', 'escroquerie']",1
"['écologique', '20h', 'samedi', 'réveillon', 'pompier', 'samusent', 'angers', 'prenant', 'grand', 'avenue', 'centre', 'ville', 'gyro', 'ton', 'gaspiller', 'carburer', 'véhicule', 'limbécil', 'déguiser', 'plongeur', 'grand', 'échelle', 'bel']",1
"['macron', 'naver', 'prévoir', 'guerre', 'ukrain', 'ecologiqu', 'néter', 'priorité', 'laurer', 'faitex000d', 'dc', 'vouloir', 'predir', 'guerre', 'ukrainex000d', 'decoule', 'forcer', 'pr', 'récupérer', 'amortir', 'perte', 'financier', 'abyssalesx000d', 'cqfd']",1
"['cynisme', 'irresponsabilité', 'ministre', 'écologique', 'évoqu', 'économie', 'circulaire', 'biodiversité', 'pub', 'mc', 'envie', 'aller', 'démonter', 'malbouff', 'tue', 'climat', 'vivant', 'santé']",1
"['bordel', 'contrôleur', 'participer', 'production', 'bénéfice', 'activité', 'privé', 'circuler', 'train', 'grand', 'vitesse', 'écologique', 'obéir', 'logique', 'marché']",1
"['écologique', 'leurre', 'doublé', 'chimérer', 'lédito', 'fabrice', 'bonnifet', 'fbonnifet', 'président', 'c3d', 'tf1infofrenvironnementeco', 'developpementdurabl']",1
"['écologique', 'polluer']",1
"['amieldavid', 'économie', 'retraite', 'financer', 'réforme', 'venir', 'école', 'santé', 'écologique', 'créer', 'dépense', 'supplémentaire']",1
"['message', 'écologique', 'cul']",1
"['ministre', 'écologique', 'christophebechu', 'controler', 'fastfoods', 'commencer', 'contrôler', 'ministère', 'ecologie', 'mcdo', 'burgerking', 'kfc']",1
"['écologique', 'lenver', 'remplacent', 'carbon', 'carbonex000d', 'belgiqu', 'sétonner', 'incompréhensible', 'règlementation', 'européen', 'ninterdis']",1
"['écologique', 'pouvoir', 'transfert', 'fossile', 'décarbonner', 'celuici', 'naurer', 'entreprendre', 'taille', 'survivre', 'bénéficier', 'prix', 'mesurer', 'stable']",1
"['tf1', 'info', 'écologique', 'leurre', 'doublé', 'chimèr', 'x000d', 'buffly3coxv9y']",1
"['baigneur', 'refroidi', 'baiss', 'degré', 'piscine', 'agglomération', 'vanne', 'vanne', 'elven', 'écologique', 'ouestfrance', 'ouestfrancefrbretagnevan']",1
"['laval', 'arbre', 'planter', 'février', 'laval', 'biodiversité', 'écologique', 'ouestfrance', 'ouestfrancefrpaysdelal']",1
"['307', 'kilogramme', 'réalité', 'christophe', 'béchuministre', 'écologique', 'cohésion', 'territoire', 'france', 'lâcher', 'énorme', 'caisse', 'cul', 'arriver', 'cour', 'lelysé']",1
"['adhérent', 'x000d', 'x000d', 'plaisir', 'poursuivre', 'action', 'signe', 'écologique', 'démarche', 'participatif', 'x000d', 'x000d', 'cauecaue78yvelinesvoeux2023x000d', 'x000d']",1
"['financer', 'écologique']",1
"['x000d', 'ecologique', 'parler', 'collègu', 'meynier', 'millefert', 'congrès', 'national', 'eolien', 'x000d', 'x000d', 'dire', 'développement', 'électrique', 'france', 'soutenir', 'décarbonation']",1
"['combat', 'stérile', 'absence', 'conviction', 'exaspérant', 'souffle', 'défendre', 'force', 'environnement', 'écologique', 'énergie', 'renouvelable', 'refuser', 'côter', 'imbécile']",1
"['lisez', 'projet', 'loi', 'voir', 'sacrifice', 'servir', 'financer', 'dépendance', 'écologique', 'perte', 'redevanc', 'nullement', 'retraite', 'dinstruction', 'svp']",1
"['eric', 'revel', 'réforme', 'retraite', 'précipitation', 'financer', 'écologique', 'colmater', 'système', 'répartition', 'retraitesx000d', 'businessboursecom2023010']",1
"['déranger', 'trouver', 'conclusion', 'argumentation', 'journalist', 'climatique', 'final', 'écologique', 'allemand', 'catastrophe']",1
"['x000d', 'x000d', 'savoir', 'fuit2', 'complètement', 'con', 'x000d', 'x000d', 'alexis', 'kohler', 'dupont', 'moretti', 'darmanin', 'innocent', 'abbad', 'born', 'panier', 'runacher', 'ministre', 'écologique', 'venir', 'famille', 'pétrolier', 'x000d', 'x000d', 'buzyn', 'alain', 'grizet', 'lecornu']",1
"['lexministre', 'écologique', 'jean', 'castex', 'dénonce', 'injustice', 'créer', 'recul', 'lâge', 'départ', 'retraite', 'dautre', 'député', 'issu', 'courir', 'longueur', 'dond', 'lucidite']",1
"['milliard', 'cice', 'allègement', 'suivre', 'dispositif', 'créer', 'empoi', 'emploi', 'mauvais', 'gestionrécupéron', 'argent', 'français', 'écologique', 'service', 'publicsretraite']",1
"['voir', 'pannier', 'runachier', 'écologique', 'sai', 'enfant', 'actionnaire', 'entreprendre', 'petrolifair', 'gouvernement', 'nont', 'hont']",1
"['macroniste', 'constater', 'effort', 'faire', 'engager', 'action', 'fort', 'concerté', 'écologique', 'durable', 'pérenne']",1
"['pompon', 'revenir', 'élisabeth', 'born', 'lépoqu', 'ministre', 'écologique', 'solidaire', 'dépendre', 'transport', 'sest', 'rendre', 'maroc', 'fêter', 'noël', 'quune', 'partie', 'paralyser', 'grèv', 'transport']",1
"['regiongrandest', 'regionsdefrance', 'emk', 'organiser', 'rencontre', 'regionslaender', 'strasbourg', 'entendre', 'parole', 'jeune', 'accélérer', 'écologique', 'ensembl', 'ofajdfjw', 'unisson', 'force', 'franckleroy']",1
"['russie', 'moyen', 'simposer', 'nouveau', 'ordre', 'mondial', 'exagérer', 'essayer', 'représenter', 'économiquement', 'écologique', 'ruiner', 'industrie', 'extractif']",1
"['travailler', 'écologique', 'x000d', 'retraité', 'partir', 'voyage', 'pollu']",1
"['concertation', 'préalable', 'projet', 'parc', 'canalx000d', 'rendezvou', 'mois', 'février', 'atelier', 'thématique', 'x000d', 'développement', 'économiquex000d', 'mobilité', 'service', 'x000d', 'écologiquex000d', 'dinfo', 'inscription', 'parcducanalfrconcertation']",1
"['imposer', 'retarder', 'retraite', 'mesure', 'dâge', 'durée', 'cotisation', 'prétexte', 'devoir', 'financer', 'chose', 'écologique', 'léducation', 'santé', 'passer', 'mal']",1
"['numérique', 'partie', 'problèm', 'urgence', 'climatique', 'grand', 'partie', 'solution', 'florplsr', 'microsoft', 'soutient', 'importance', 'startups', 'écologiquex000d', 'x000d', 'explication', 'smartimpact', 'mediathom']",1
"['perqo', 'nouveau', 'incubateur', 'région', 'iledefrance', 'innovation', 'impactx000d', 'axe', 'x000d', 'handicap', 'handitech', 'x000d', 'écologique', 'greentech', 'réduction', 'gaspillage', 'alimentairex000d', 'sport', 'éducationinsertion', 'santébienêtre', 'x000d', 'iledefrancefrleperqonouv']",1
"['écologique', 'davo', 'al', 'gore', 'feu', 'bois', 'philippeescand', 'lemondefreconomiearticle']",1
"['hydrogénoduc', 'barcelonemarseille', 'incertitude', 'passage', 'portlax000d', 'nouveau', 'ministre', 'écologique', 'évoquer', 'tracer', 'dex000d', 'lhydrogénoduc', 'élément', 'définitif', 'heure', 'remplacer', 'lex000d', 'controverser', 'midcat', 'relier', 'barcelon', 'lindependantfr20230119p']",1
"['vouloir', 'taxe', 'riche', 'écologique', 'macron', 'foutre', 'sérieux']",1
"['secteur', 'priver', 'ecologiqu', 'france']",1
"['rappel', 'x000d', 'x000d', 'webminair', 'terreetdroitformationx000d', 'x000d', 'inscrivezvou', 'vite', 'gratuit', 'x000d', 'lnkdinezfizgztx000d', 'x000d', 'participation', 'biodiversio', 'asso', 'accompagn', 'entreprise', 'écologique', 'compensation', 'renaturation', 'végétalisation']",1
"['fil', 'demimesure', 'taxer', 'super', 'profit', 'faire', 'vivr', 'précaire', 'effondrement', 'global', 'sortir', 'capitalisme', 'permettre', 'amorcer', 'écologique', 'inverser', 'tendance', 'crise', 'climatique']",1
"['communiste', 'hasard', 'x000d', 'décider', 'micron', 'élu', 'décider', 'doi', 'reconditionner', 'cadre', 'écologique']",1
"['interroger', 'lecteur', 'compatibilité', 'paris2024', 'enjeux', 'écologique', 'ann', 'hidalgo', 'rappeler', 'estimer', 'jo', 'devoir', 'servir', 'accélérer', 'écologique', 'x000d', 'x000d', 'lleparisienfrkitn']",1
"['interroger', 'lecteur', 'compatibilité', 'paris2024', 'enjeux', 'écologique', 'ann', 'hidalgo', 'rappeler', 'estimer', 'jo', 'devoir', 'servir', 'accélérer', 'écologique', 'x000d', 'x000d', 'lleparisienfrxflj']",1
"['vélo', 'jmjancovici', 'excellent', 'chronique', 'x000d', 'déplacement', 'vélo', 'essentiel', 'écologique', 'x000d', 'lutte', 'sédentarité', 'stress', 'choix', 'économique', 'qualité', 'air', 'émission', 'carbone', 'x000d', 'rtlfrprogrammesonrefer']",1
"['principalement', 'dessert', 'gare', 'rerer', 'reret4sncf', 'attendre', '50mn', 'lheur', 'pointe', 'lheur', 'écologique', 'scandaleux', 'désespérer', 'x000d', 'invite', 'visiter', 'gare', 'insalubre', 'noisychamps']",1
"['sénateur', 'intègre', 'canadax000d', 'ministre', 'milliard', 'investir', 'société', 'nexist', 'écologique', 'x000d', 'mullerbronnl', 'noelsylviane', 'michelerivasi', 'vjoron']",1
"['présent', 'soir', 'voeux', 'équipe', 'municipal', 'mairie10pari', 'x000d', 'x000d', 'élu', 'arrondissement', 'députer', 'julienbayou', 'militant', 'porter', 'écologique', 'solidaire', 'x000d', 'x000d', 'casse', 'social', 'macron', 'pécresse']",1
"['confirmez', 'brutalité', 'politique', 'incapacité', 'concevoir', 'écologique', 'justice', 'social', 'demander', 'travail']",1
"['écologique', 'solidaire', 'convention', 'citoyen', 'climat', 'préconiser', 'tax', 'bénéfice', 'éviter', 'sang', 'larme', 'temp']",1
"['riche', 'pollu', 'vrai', 'arriviez', 'contraindre', 'riche', 'neutralité', 'carbone', 'sauver', 'climat', 'écologique', 'impact', 'monde']",1
"['comprend', 'nuance', 'apporte', 'lécouter', 'débat', 'télévision', 'céter', 'percuter', 'rapport', 'précédent', 'intervention', 'écologique', 'malheureusement', 'mal', 'raison', 'action', 'passer', 'manquer']",1
"['force', 'larger', 'détruire', 'écologique']",1
"['sérieux', 'bfm', 'pression', 'gouvernement', 'carrémentx000d', 'lautre', 'fermer', 'moitié', 'central', 'couvrir', 'écologique']",1
"['bloc', 'travail', 'développement', 'territorial', 'aménagement', 'maîtriser', 'durable', 'territoire', 'économie', 'vert', 'bleu', 'écologique', 'migrationsle', 'mobilitésla', 'continuité', 'territoir', 'coopération', 'insertion', 'intégration', 'régional']",1
"['écologique', 'détruire', 'passage', 'apprendr', 'sobriéter', 'peuple', 'falloir', 'expliquer']",1
"['monsieur', 'pétrol', 'écologiquex000d', 'moqu']",1
"['coup', 'parler', 'liniquité', 'réforme', 'retraite', 'écologique', 'inégalité', 'paysx000d', 'journée', 'perdu']",1
"['rencontre', 'christoph', 'maufou', 'nathalie', 'allegret', 'dirigeant', 'groupement', 'ineo', 'ville', 'territoire', 'connecté', 'déploiement', 'territoire', 'intelligent', 'projet', 'structurer', 'angersagglo', 'destiner', 'accélérer', 'écologique', 'territoir']",1
"['écologique', 'solution', 'réduire', 'démographie', 'vain', 'agitation']",1
"['monsieur', 'calbergellen', 'julie', 'adjoindre', 'maire', 'caenofficiel', 'charger', 'écologique', 'dailleur', 'interviewer']",1
"['vieux', 'mâle', 'blanc', 'arriver', 'raccrocher', 'vanter', 'compensation', 'carbon', 'vs', 'train', 'ruiner', 'effort', 'industrie', 'essayer', 'dappréhender', 'écologique', 'réinventer']",1
"['cadre', 'politique', 'faveur', 'écologique', 'lutte', 'gaspillage', 'impression', 'ticket', 'caisse', 'carte', 'bancaire', 'bon', 'achat', 'systématique', 'x000d', 'x000d', 'ticketdecaisse', 'gaspillage', 'ecologie', 'monclicnwsnetryxfmqq']",1
"['commission', 'proposer', 'plan', 'relance', 'européen', 'milliard', 'réserver', 'france', 'écologique', 'numérique', 'plan', 'accessible', 'ligne', 'france', 'proposer', 'ensemble', 'réforme', 'emploi', 'accompagner']",1
"['livret', 'proposer', 'létat', 'déposer', 'caisse', 'dépôt', 'dargent', 'intérêt', 'grimp', 'pr', 'mission', 'caiss', 'dépôt', 'consister', 'financer', 'écologique', 'transport']",1
"['montpellier', 'bel', 'mouvement', 'monde', 'culture', 'sport', 'devoir', 'élu', 'laccompagner', 'relâche', 'défaire', 'présenter', 'écologique', 'crise', 'économique', 'compter', 'mdelafosse', 'équipe']",1
"['ministère', 'écologique', 'charger', 'transport', 'contrôle', 'technique', 'moto', 'signer', 'pétition', 'chngitcf2jx6gy', 'changefrance']",1
"['bfm', 'tv', 'indemnité', 'carburer', 'français', 'éligible', 'demander', 'laid', 'séance', 'parlementaire', 'mardi', 'ministre', 'écologique', 'cohésion', 'territoire', 'titrespressecom9841042212']",1
"['ministre', 'écologique', 'merd', 'savai']",1
"['principe', 'hostile', 'régulation', 'intervention', 'étatiquex000d', 'indispensable', 'écologique']",1
"['généralité', 'vérité', 'lorrain', 'normal', 'excédentaire', 'novembre', 'voir', 'rapport', 'site', 'bulletin', 'national', 'hydrologique', 'office', 'français', 'biodiversité', 'ministèr', 'écologique']",1
"['shell', 'climat', 'écologique', 'x000d', 'climat', 'schell', 'lemondefreconomiearticle']",1
"['privatisation', 'ratp', 'catastrophe', 'agent', 'usager', 'lurgence', 'moyen', 'transport', 'public', 'francilien', 'qualiter', 'favoriser', 'écologique', 'x000d', 'latribunefropinionstribun']",1
"['incompétence', 'entêtemer', 'amateurisme', 'gouvernement', 'irresponsable', 'diviser', 'danger', 'hyperinflation', 'écologique', 'guerre', 'ukrain']",1
"['elisabethborn', 'retire', 'réforme', 'tête', 'sérieux', 'hyperinflation', 'guerre', 'ukrain', 'écologique', 'bloqu', 'entêtemer']",1
"['peutêtre', 'bientôt', 'acquisition', 'carré', 'minier', 'chaîn', 'production', 'écologique', 'x000d', 'x000d', 'critique', 'accaparement', 'terre', 'fort', 'émission', 'co2x000d', 'attendon']",1
"['aller', 'récupérer', 'milliard', 'fraude', 'fiscal', 'soutenir', 'écologique', 'enseigner', 'soigner', 'savoir', 'pouvoir', 'servir', 'recette', 'supplémentaire']",1
"['guerre', 'lithium', 'rage', 'écologique', 'passer', 'précieux', 'métal', 'république', 'démocratique', 'congo', 'entreprise', 'étranger', 'déchirer', 'main', 'gisement', 'manono', 'lune', 'grand', 'mine', 'inexploiter', 'mond']",1
"['guerre', 'lithium', 'rage', 'écologique', 'passer', 'précieux', 'métal', 'rdcongo', 'entreprise', 'étranger', 'déchirer', 'main', 'gisement', 'manono', 'lune', 'grand', 'mine', 'inexploiter', 'mond', 'france24comfrc3a9missio']",1
"['visionner', 'cours', 'darthur', 'keller', 'central', 'supélec', 'sujet', 'traiter', 'autour', 'question', 'écologique', 'limite', 'vulnérabilité', 'société', 'moderne', 'risque', 'systémique', 'démontrer', 'clairement', 'lnkdine2vuyyae', 'lnkdiney9yjccb']",1
"['france', 'devenir', 'nation', '2nde', 'zone', 'x000d', 'dernier', 'ex', 'date', 'tentative', 'psq', 'pathétique', 'pr', 'auprès', 'poutine', 'trump', 'défense', 'européen', 'retrait', 'afriquenestce', 'soft', 'power', 'ajd', 'écologique', 'ex']",1
"['déplaise', 'bolchevique', 'repeindre', 'vert', 'chantier', 'écologique', 'gourmand', 'capital', 'fortun', 'zadiste', 'suffire', 'x000d', 'ferghanea', 'lepointfrinvitesdupoint']",1
"['demissionn', 'marleneschiappa', 'ser', 'brasser', 'vent', 'ministèr', 'écologique', 'devoir', 'nommer', 'tourner', 'éolien']",1
"['dd', 'céter', 'oxymoron', 'miroir', 'alouette', 'jajoute', 'présent', 'écologique', 'pareil']",1
"['ue', 'compte', 'partenariat', 'accélérer', 'écologiquex000d', 'x000d', 'exporter', 'matière', 'premier', 'finlande', 'europe', 'ensuite', 'raffiner', 'europex000d', 'fou', 'signer', 'connerie', 'mériter', 'diriger', 'x000d', 'x000d', 'rfifrfrafrique20230309l']",1
"['mener', 'combat', 'mr', 'emmanuelmacron', 'x000d', 'écologique', 'x000d', 'pauvreter', 'x000d', 'laisserez', 'triste', 'image', 'triste', 'france']",1
"['suite', 'action', 'sembletil', 'cadre', 'éco', 'régime', 'viser', 'favoriser', 'écologique', 'prendra', 'form']",1
"['dommage', 'jaurai', 'préférer', 'bel', 'blanc', 'répond', 'ministre', 'écologique']",1
"['peutêtre', 'dépenser', 'pib', 'retraite', 'investir', 'écologique', 'aisé']",1
"['mesurer', 'efficacité', 'écologique', 'x000d', 'terme', 'écologique', 'paraître', 'difficile', 'pratique', 'quotidien', 'participer', 'savoir', 'geste', 'durable', 'optimisable']",1
"['argumentation', 'date', '20', 'siècle', 'incompatible', 'écologique', 'travailler', 'produire', 'polluer', 'société', 'souhaiter', 'avenir', 'contradictoire', 'développement', 'durable']",1
"['reportage', 'quartiersx000d', 'olivierklein93', 'annoncer', 'écologique', 'pilier', 'contrat', 'ville', 'réponse', 'étude', 'montrer', 'habitant', 'qpv', 'premier', 'victime', 'lnkdinef3dkkzt', 'lnkdinedvamd4']",1
"['lempreint', 'carbone', 'numérique', 'tripler', 'dici', '2050x000d', 'secteur', 'rejeter', 'million', 'tonne', 'équivaloir', 'co', 'émettre', 'tard', 'million', 'étude', 'lagence', 'écologique', 'lautorité', 'régulation', 'télécom', 'publier', 'lundi']",1
"['bâti', 'scolaire', 'lépreuve', 'écologique', 'sénat', 'constituer', 'mission', 'dinformation', 'bâtiscolairex000d', 'x000d', 'mission', 'prévoit', 'conclusion', 'juin', '2023x000d', 'x000d', 'communiquer', 'presse', 'x000d', 'xnsnbjaat6havv5']",1
