Content,Clean_Tweet,Date
Maintenant cap vers nos minerais critiques. A quelle  condition notre amont minier peut-il contribuer  à répondre à la lutte contre le changement climatique.  La stratégie de transition énergétique peut-elle compter sur les minerais critiques de la RDC?,"['cap', 'minerai', 'critique', 'condition', 'amont', 'minier', 'peutil', 'contribuer', 'répondre', 'lutte', 'changement', 'climatique', 'stratégie', 'transition', 'énergétique', 'peutell', 'compter', 'minerai', 'critique', 'rdc']",2023-03-11
"Les métaux critiques : apport de la RDC dans la transition énergétique. La demande étant  croissante,  la RDC saura t-elle répondre ?","['métal', 'critique', 'apport', 'rdc', 'transition', 'énergétique', 'croissant', 'rdc', 'savoir', 'répondre']",2023-03-11
Biden et von der Leyen visent un «accord» sur les métaux de la transition énergétique buff.ly/3l9Lqtp,"['biden', 'von', 'der', 'leyen', 'viser', 'accord', 'métal', 'transition', 'énergétique', 'buffly3l9lqtp']",2023-03-11
"#icicarecrute Vous êtes à la recherche d'un job près de chez vous ? Vous avez envie d'agir, en faveur de la transition énergétique, industrielle et numérique ? 

👍 Il y a forcément un métier chez nous qui vous correspond !  

#AnimonsLeMonde #cdi #alternance #recrutement","['icicarecrut', 'recherche', 'job', 'envie', 'dagir', 'faveur', 'transition', 'énergétique', 'industriel', 'numérique', 'forcément', 'métier', 'correspond', 'animonslemond', 'cdi', 'alternance', 'recrutement']",2023-03-11
« Les pompes à chaleur ont leur rôle à jouer dans la transition énergétique » trends.levif.be/a-la-une/ene…📌📌📌,"['pompe', 'chaleur', 'rôle', 'jouer', 'transition', 'énergétique', 'trendslevifbealauneen']",2023-03-11
"Joe Biden et Ursula von der Leyen ont promis vendredi à Washington d'éviter une concurrence délétère dans la course à la transition énergétique, ce qui doit passer par un accord sur certains métaux. fr.euronews.com/2023/03/11/t…","['joe', 'biden', 'ursula', 'von', 'der', 'leyen', 'promettre', 'vendredi', 'washington', 'déviter', 'concurrence', 'délétère', 'cours', 'transition', 'énergétique', 'passer', 'accord', 'métal', 'freuronewscom20230311', 't']",2023-03-11
« La méthode du gouvernement est d’embarquer les citoyens dans le défi de la transition énergétique. » @AgnesRunacher,"['méthode', 'gouvernement', 'embarquer', 'citoyen', 'défi', 'transition', 'énergétique', 'agnesrunacher']",2023-03-11
La transition énergétique offre une opportunité historique à la France qui a formidablement réussi à construire une industrie forte lors de la première vague d’électrification. Cette deuxième vague est l’occasion de la reconstituer et de contribuer à la souveraineté énergétique européenne à moyen terme.,"['transition', 'énergétique', 'offrir', 'opportunité', 'historique', 'france', 'formidablement', 'réussir', 'construire', 'industrie', 'fort', 'vague', 'électrification', 'vague', 'occasion', 'reconstituer', 'contribuer', 'souveraineté', 'énergétique', 'européen', 'moyen', 'terme']",2023-03-11
"Pas si vite, le major européen BP reconsidère le rythme de la transition énergétique 

forbes.com/sites/daneberhart…","['vite', 'major', 'européen', 'bp', 'reconsidérer', 'rythm', 'transition', 'énergétique', 'forbescomsitesdaneberhart']",2023-03-11
"Grâce aux KiloActs gagnés en agissant pour la transition énergétique avec ENGIE, je soutiens le projet de Seacleaners ! @ENGIEpartFR particuliers.engie.fr/mon_pr… #JagisAvecEngie # MonProgrammePourAgir","['kiloact', 'gagner', 'agir', 'transition', 'énergétique', 'engie', 'soutien', 'projet', 'seacleaner', 'engiepartfr', 'particuliersengiefrmonpr', 'jagisavecengie', 'monprogrammepouragir']",2023-03-11
"Grâce aux KiloActs gagnés en agissant pour la transition énergétique avec ENGIE, je soutiens le projet Ecotree ! @ENGIEpartFR particuliers.engie.fr/mon_pr… #JagisAvecEngie # MonProgrammePourAgir","['kiloact', 'gagner', 'agir', 'transition', 'énergétique', 'engie', 'soutien', 'projet', 'ecotre', 'engiepartfr', 'particuliersengiefrmonpr', 'jagisavecengie', 'monprogrammepouragir']",2023-03-11
"Grâce aux KiloActs gagnés en agissant pour la transition énergétique avec ENGIE, je soutiens le projet de la Fondation de la Mer ! @ENGIEpartFR particuliers.engie.fr/mon_pr… #JagisAvecEngie #MonProgrammePourAgir","['kiloact', 'gagner', 'agir', 'transition', 'énergétique', 'engie', 'soutien', 'projet', 'fondation', 'mer', 'engiepartfr', 'particuliersengiefrmonpr', 'jagisavecengie', 'monprogrammepouragir']",2023-03-11
"Quelle politique de transition énergétique pour territoire Balcons du Dauphiné.
Débat à ouvrir avec toute la population et les acteurs économiques de notre secteur.","['politique', 'transition', 'énergétique', 'territoir', 'balcon', 'dauphiner', 'débat', 'ouvrir', 'population', 'acteur', 'économique', 'secteur']",2023-03-11
La transition énergétique offre une opportunité historique à la France qui a formidablement réussi à construire une industrie forte lors de la première vague d’électrification. Cette deuxième vague est l’occasion de la reconstituer et de contribuer à la souveraineté énergétique européenne à moyen terme. 🌎⚡️,"['transition', 'énergétique', 'offrir', 'opportunité', 'historique', 'france', 'formidablement', 'réussir', 'construire', 'industrie', 'fort', 'vague', 'électrification', 'vague', 'occasion', 'reconstituer', 'contribuer', 'souveraineté', 'énergétique', 'européen', 'moyen', 'terme']",2023-03-11
Dans cet article plein de messonges EURATOM est bien une agence de l’UE sous son controlé tout comme le nucléaire français. De plus comme la commission pour la loue de transition énergétique l‘a montrer le commerce avec la France peux être stopper sans conséquences!,"['article', 'messonge', 'euratom', 'agencer', 'ue', 'controlé', 'nucléaire', 'français', 'commission', 'louer', 'transition', 'énergétique', 'montrer', 'commerce', 'france', 'stopper', 'conséquence']",2023-03-11
"Alors, #EDF qui augmente de 8€ par mois l'abonnement pour les producteurs d'#énergie #solaire, je trouve ça très petit, et surtout, ça ne va pas dans le sens de la #transition #énergétique et #écologique.

#mylife #iwillsurvive","['edf', 'augmenter', 'mois', 'labonnement', 'producteur', 'dénergie', 'solaire', 'trouver', 'petit', 'sens', 'transition', 'énergétique', 'écologique', 'mylif', 'iwillsurviv']",2023-03-11
"Joe Biden et Ursula von der Leyen ont promis vendredi à Washington d'éviter une concurrence délétère dans la course à la transition énergétique, ce qui doit passer par un accord sur certains métaux. fr.euronews.com/2023/03/11/t…","['joe', 'biden', 'ursula', 'von', 'der', 'leyen', 'promettre', 'vendredi', 'washington', 'déviter', 'concurrence', 'délétère', 'cours', 'transition', 'énergétique', 'passer', 'accord', 'métal', 'freuronewscom20230311', 't']",2023-03-11
"alors ces quoi le plan pour réduire les pénurie de personnelle, l'explosion du cout de la vie, la transition énergétique, le fait que le gouvernement abandonne les région éloigné, l’environnement. 99% des souverainiste que j'ai vue n'ont aucun plan","['plan', 'réduire', 'pénurie', 'personnel', 'lexplosion', 'cout', 'vie', 'transition', 'énergétique', 'gouvernement', 'abandonn', 'région', 'éloigner', 'environnement', 'souverainiste', 'vue', 'nont', 'plan']",2023-03-11
"Visite de l’unité de #méthanisation sur l’exploitation de 2 jeunes agriculteurs de #Pleugriffet

En présence de la sous-préfète de #pontivy du maire et des élus communaux, on y a parlé de 
👉 transition énergétique 
👉 gaz vert
👉 indépendance énergétique 
👉 agriculture 
👉 CO2","['visite', 'unité', 'méthanisation', 'exploitation', 'jeune', 'agriculteur', 'pleugriffet', 'présence', 'souspréfèt', 'pontivy', 'maire', 'élu', 'communal', 'parler', 'transition', 'énergétique', 'vert', 'indépendance', 'énergétique', 'agriculture', 'co2']",2023-03-11
"Non, c’est là où c’est tordu: c’´est 50% des besoins de la transition énergétique… je trouve le concept assez flou et c’est justement cette partie du discours qui m’a fait tiquer","['tordre', 'besoin', 'transition', 'énergétique', 'trouv', 'concept', 'flou', 'justement', 'partie', 'discour', 'tiquer']",2023-03-12
"Les gens croient qu'en quelques clics du net, on peut intervenir dans le métier d'autrui qui a requis au moins 5 ans d'études.
C'est comme ceux, qui parlent de transition énergétique, pour jouer les branchés alors que la RDC est électrifiée à +-10%, en majorité de l'hydro.","['croire', 'quen', 'clic', 'net', 'intervenir', 'métier', 'dautrui', 'requérir', 'détude', 'transition', 'énergétique', 'jouer', 'branché', 'rdc', 'électrifier', 'majorité', 'lhydro']",2023-03-12
"Vu ce que les macronistes ont fait de la France en peu de temps, je ne suis pas sûr que leur confier la transition énergétique soit pertinent 
La Macronie = faiilite ( dette, déficit public, industrialisation, balance commerciale, pauvreté, immigration, souveraineté alimentaire.)","['macroniste', 'france', 'temps', 'sûr', 'confier', 'transition', 'énergétique', 'pertinent', 'macroni', 'faiilite', 'dette', 'déficit', 'public', 'industrialisation', 'balance', 'commercial', 'pauvreter', 'immigration', 'souveraineté', 'alimentaire']",2023-03-12
"Comment réagir face aux défis de la transition énergétique ? (leur slogan basé sur de fausses estimations) en regardant cette vidéo ! ou comment faire le lien entre ""réchauffement"" et futurs  contraintes obligatoires.
 odysee.com/@flora:8/ARMES-CL…","['réagir', 'défi', 'transition', 'énergétique', 'slogan', 'baser', 'faux', 'estimation', 'regarder', 'vidéo', 'réchauffemer', 'futur', 'contraindre', 'obligatoire', 'odyseecomflora8armescl']",2023-03-12
"L’énergie solaire, grande gagnante de la transition énergétique partout dans le monde... sauf en France lemonde.fr/economie/article/… via @lemondefr","['énergie', 'solaire', 'grand', 'gagnant', 'transition', 'énergétique', 'partout', 'monde', 'france', 'lemondefreconomiearticle', 'lemondefr']",2023-03-12
"Faux cher Bruno, il y a six mois c'était nécessaire pour financer la transition énergétique ! Il faut suivre un peu, parce que là c'est laisser croire qu'ils ne nous prennent pas pour des cons.","['faux', 'bruno', 'mois', 'céter', 'nécessaire', 'financer', 'transition', 'énergétique', 'croire', 'quils', 'prendre', 'con']",2023-03-12
"🎙 Demain, dès 6h30, dans #ApollineMatin avec @apollineWakeUp:

► 7h15: Éric Brocardi, porte-parole de la Fédération nationale des sapeurs-pompiers de France

► 7h40: Agnès Pannier-Runacher, ministre de la Transition énergétique de France","['demain', '6h30', 'apollinematin', 'apollinewakeup', '7h15', 'éric', 'brocardi', 'porteparol', 'fédération', 'national', 'sapeurspompiers', 'france', '7h40', 'agnès', 'pannierrunacher', 'ministre', 'transition', 'énergétique', 'france']",2023-03-12
"F L’énergie solaire, grande gagnante de la transition énergétique partout dans le monde (Chine, USA, RFA, NL) … sauf en France LM 12/03/23 lemonde.fr/economie/article/…","['énergie', 'solaire', 'grand', 'gagnant', 'transition', 'énergétique', 'partout', 'monde', 'chine', 'user', 'rfer', 'nl', 'france', 'lm', 'lemondefreconomiearticle']",2023-03-12
"Coûts en chute libre, installation facile et flexibilité, le solaire est le grand gagnant de la transition énergétique. Les records de puissance installée s’enchaînent en Chine, aux Etats-Unis, en Allemagne ou aux Pays-Bas. Un peu partout, sauf en France… lemonde.fr/economie/article/…","['coût', 'chute', 'libre', 'installation', 'facile', 'flexibiliter', 'solaire', 'grand', 'gagnant', 'transition', 'énergétique', 'record', 'puissance', 'installer', 'enchaîner', 'chine', 'etatsunis', 'allemagne', 'paysba', 'partout', 'france', 'lemondefreconomiearticle']",2023-03-12
"Soutenez la campagne🔓Unlock pour une transition énergétique juste et efficace en signant la pétition : bit.ly/3MGHOIG
#Unlock #Renovationperformante","['soutenir', 'campagne', 'unlock', 'transition', 'énergétique', 'efficace', 'signant', 'pétition', 'bitly3mghoig', 'unlock', 'renovationperformant']",2023-03-12
"☀️💡L’#énergie #solaire , grande gagnante de la transition énergétique partout dans le monde... sauf en France – via @lemondefr lemonde.fr/economie/article/…","['énergie', 'solaire', 'grand', 'gagnant', 'transition', 'énergétique', 'partout', 'monde', 'france', 'lemondefr', 'lemondefreconomiearticle']",2023-03-12
"Parlez pour vous! Qui est le « c…n c…e »? Celui qui démolit le système qui sauvera l’humanité, ou celui qui le défend? Sans mondialisation, pas de transition énergétique, pas d’adaptation au réchauffement climatique. Tombez si vs voulez, n’entraînez pas les autres.","['parler', 'démolit', 'système', 'sauver', 'humanité', 'défendre', 'mondialisation', 'transition', 'énergétique', 'adaptation', 'réchauffemer', 'climatique', 'tomber', 'vouloir', 'entraîner']",2023-03-12
"▶️ #TradesDZ
[COOPÉRATION]
@DKAmbAlg et SG  @industry_gov_dz :
""Renforcement relations de coopération bilatérale dans le domaine de l'#énergie,notamment dans les #hydrocarbures,les énergies nouvelles et renouvelables et la transition énergétique en #Algerie""
#Danemark #الجزائر ⤵️","['tradesdz', 'coopération', 'dkambalg', 'sg', 'industrygovdz', 'renforcemer', 'relation', 'coopération', 'bilatéral', 'domaine', 'lénergienotamment', 'hydrocarburesle', 'énergie', 'nouveau', 'renouvelable', 'transition', 'énergétique', 'algerie', 'danemark']",2023-03-12
Transition énergétique à l'allemande simulator®,"['transition', 'énergétique', 'lallemand', 'simulator']",2023-03-12
Ah ouais saha la transition énergétique en plus c’est 30 min la recharge 😂,"['ouer', 'saha', 'transition', 'énergétique', 'min', 'recharge']",2023-03-12
"Et la réinstallation de centrales illégales, basée sur un faux en écriture... Mais justement depuis l'été 2022, selon la sainte transition énergétique qui permet tout et n'importe quoi, y a plus besoin d'une quelconque antériorité cf Auterrive sur le gave d'Oloron. What a pity!","['réinstallation', 'central', 'illégal', 'baser', 'faux', 'écriture', 'justement', 'lété', 'saint', 'transition', 'énergétique', 'nimport', 'besoin', 'antériorité', 'cf', 'auterrive', 'gav', 'doloron', 'pity']",2023-03-12
"Faux, l’énergie solaire n’est pas une sourde d’énergie fiable. A jeter après 20 ans, non recyclable, polysilicone très pollueur, fait en Chine (donc dépendance énergétique)  eroi très bas…Le #nucleaire est le future de la transition énergétique.","['faux', 'énergie', 'solaire', 'sourd', 'énergie', 'fiable', 'jeter', 'recyclable', 'polysilicone', 'pollueur', 'chin', 'dépendance', 'énergétique', 'eroi', 'nucleair', 'future', 'transition', 'énergétique']",2023-03-12
